id,front,nmaterials,minPoint,maxPoint,aligned.dims,index
85bfe4c6-a82e-4aed-ad08-874a33a164f1,"0, 0, 1",0,"-0.798417,-0.,-1.0587","0.798417,0.871156,1.0587","159.6834,87.1156,211.74",10172
85c3c553-1938-4845-86a0-12e2e8dd3dc7,"0, 0, 1",0,"-3.90962e-01,-2.00000e-06,-4.39495e-01","0.390962,0.941383,0.439588","78.1924,94.1385,87.9083",10173
85c43042-acce-3f68-9fb1-f6b2e1f0effb,"0, 0, 1",0,"-1.374052e+00,7.500000e-05,-1.296989e+00","1.623432,0.840479,1.059684","299.7484,84.0404,235.6673",10174
85c56fb2-ff7a-47d4-84a2-199e61d6159f,"0, 0, 1",0,"-3.63672e-01,-1.21000e-04,-3.70262e-01","0.363643,0.749384,0.369921","72.7315,74.9505,74.0183",10175
85c5d5f9-3461-37ba-afa1-b0799dce0139,"0, 0, 1",0,"-3.07341e-01,4.50000e-05,-2.74364e-01","0.306796,0.731294,0.28284","61.4137,73.1249,55.7204",10176
85c6562f-1e32-4dbe-a2f4-f2e7ad32ab02,"0, 0, 1",0,"-0.402,0.,-0.275279","0.402,1.38673,0.275279",",80.4,138.673,55.0558",10177
85c9f502-4deb-496e-9bdc-ae8a4f0a632e,"0, 0, 1",0,"-1.83557,-0.,-1.27889","1.83471,0.93457,1.27885","367.028,93.457,255.774",10178
85d6eff5-e7ff-4dcf-aca1-301c484ed665,"0, 0, 1",0,"-19.6825,0.,-11.2007","19.6825,32.9594,11.2007","3936.5,3295.94,2240.14",10179
85d9b81c-978b-4fdb-a3ee-9506dce77056,"0, 0, 1",0,"-3.20616e+01,-3.78189e-03,-3.12462e+01",",32.059,115.516,31.2604",",6412.06,11551.978189,6250.66",10180
85e0b33f-0287-4b4e-bf30-c943bc51fe11,"0, 0, 1",0,"-1.23818e+01,-3.35921e-03,-1.30675e+01","12.3818,25.2739,13.0329","2476.36,2527.725921,2610.04",10181
85e49d6f-c71a-4c9b-ba72-16d9bd50022c,"0, 0, 1",0,"-56.2622,0.,-8.79818",",56.2623,109.513,8.79429","11252.45,10951.3,1759.247",10182
85ed0070-2f64-4045-983a-2caef3bff377,"0, 0, 1",0,"-63.5,0.,-25.0069",",63.5,208.3,25.0069","12700.,20830.,5001.38",10183
85f69b12-395c-3f6c-b363-75a2f1c076be,"0, 0, 1",0,"-1.387245e+00,1.000000e-05,-5.425380e-01","1.388727,0.723089,0.538308","277.5972,72.3079,108.0846",10184
85f87c09-9f44-4dc2-9157-3615ca5cece7,"0, 0, 1",0,"-0.682448,-0.,-0.988382","0.682448,1.13348,0.988456","136.4896,113.348,197.6838",10185
85fa6c39-7260-407f-b831-a9e7113d25bf,"0, 0, 1",0,"-0.197488,0.,-0.209025","0.197491,0.700317,0.209025","39.4979,70.0317,41.805",10186
85fd78f6-bdb6-43e8-b1db-4da0806bfe8d,"0, 0, 1",0,"-115.3309,0.,-116.9148","115.3309,256.2279,116.9148","23066.18,25622.79,23382.96",10187
85fda7d7-ff8f-4d12-b6a3-7ebc61654496,"0, 0, 1",0,"-4.34524e+01,-7.62939e-07,-2.42209e+01","43.7514,81.7788,24.2405","8720.38,8177.88007629,4846.14",10188
85fe41e5-2a19-4408-8724-eec2fb304450,"0, 0, 1",0,"-0.724615,0.,-0.242055","0.724615,0.671931,0.242055","144.923,67.1931,48.411",10189
8601deed-5a31-422c-8bc4-fa0c10c288f4,"0, 0, 1",0,"-0.71,0.,-0.335","0.71,2.04,0.335","142.,204.,67.",10190
86048a28-ad43-4957-b37d-2217f0c10211,"0, 0, 1",0,"-3.65586e-01,-1.41000e-04,-4.89834e-01","0.364921,1.24557,0.490335",",73.0507,124.5711,98.0169",10191
8605dbbd-f957-427e-8961-df55c59b6183,"0, 0, 1",0,"-6.68946e+01,1.52588e-06,-4.89263e+01","66.9088,39.925,48.9375","13380.34,3992.49984741,9786.38",10192
86089915-49cd-4e82-a681-5a65ef06238f,"0, 0, 1",0,"-2.00058e+01,-1.03483e-02,-1.99944e+01","19.9937,56.872,20.036","3999.95,5688.23483,4003.04",10193
860976a3-3b54-4409-b197-6b2cb3a0eed2,"0, 0, 1",0,"-0.316218,0.,-0.316218","0.316218,0.53478,0.316218","63.2436,53.478,63.2436",10194
860e8155-3bdb-470d-b373-d6df09805a15,"0, 0, 1",0,"-0.242935,-0.,-0.166232","0.242935,0.590105,0.166232","48.587,59.0105,33.2464",10195
860ed28c-1818-4590-9c05-690c9df64497,"0, 0, 1",0,"-24.0186,0.,-24.2491","24.0186,38.2718,24.2491","4803.72,3827.18,4849.82",10196
86106205-3d91-4f5d-9064-297dadf61d08,"0, 0, 1",0,"-0.58652,-0.,-0.5855","0.58652,0.3925,0.5855","117.304,39.25,117.1",10197
861385a1-9f78-4e9d-bc6c-9b205dd05ccb,"0, 0, 1",0,"-4.00000e+01,-3.35693e-05,-3.09195e+01","40.,50.0273,30.923","8000.,5002.73335693,6184.25",10198
8616658e-3dd5-4215-9940-f540664634e8,"0, 0, 1",0,"-0.811704,0.,-0.256905","0.811704,2.35237,0.256905","162.3408,235.237,51.381",10199
8617e472-10f1-49c7-9273-8e394349d7e9,"0, 0, 1",0,"-0.500001,0.,-0.31017","0.500001,2.13,0.31017","100.0002,213.,62.034",10200
861c72d1-5988-423c-8f8c-eaf77e3868cc,"0, 0, 1",0,"-0.242653,-0.,-0.242653","0.242653,0.550665,0.242653","48.5306,55.0665,48.5306",10201
861cc8ab-d2fc-4315-9a4a-6aa05a22d5e4,"0, 0, 1",0,",0.699287,0.,-3.010415",",1.238178,0.435988,-2.498611","53.8891,43.5988,51.1804",10202
86205f15-d65f-4dd7-af0f-08b77a32097c,"0, 0, 1",0,"-1.073285,0.,-0.419434","1.073284,1.460765,0.419434","214.6569,146.0765,83.8868",10203
86244b09-0b05-4965-948c-57eb9a38c721,"0, 0, 1",0,"-0.850235,-0.,-0.945494","0.850001,1.51119,0.94507","170.0236,151.119,189.0564",10204
862649d7-4054-4f87-a4ef-4256dfc058bc,"0, 0, 1",0,"-0.640728,0.,-0.640728","0.640728,0.281533,0.640728","128.1456,28.1533,128.1456",10205
862dfaf1-0b67-42d8-a8fc-ef8c978a9195,"0, 0, 1",0,"-1.05555,0.,-0.546945","1.05555,1.82666,0.546945","211.11,182.666,109.389",10206
8632ffc6-59a7-3c91-a29d-5eee927bf335,"0, 0, 1",0,"-8.50881e-01,6.75000e-04,-8.24011e-01","0.850881,0.754197,0.82401","170.1762,75.3522,164.8021",10207
8634ce95-386e-328b-9f08-dbc03452d6f8,"0, 0, 1",0,"-0.304596,0.,-0.389796","0.304596,0.849635,0.389938","60.9192,84.9635,77.9734",10208
863747ea-4502-49d3-bd2d-98e2551b586a,"0, 0, 1",0,"-1.21239,0.,-0.578505","1.21235,0.778549,0.578507","242.474,77.8549,115.7012",10209
8637f137-48bf-4605-902c-d47a2ff81e9a,"0, 0, 1",0,"-0.274905,0.,-0.163865","0.274905,0.435326,0.163865","54.981,43.5326,32.773",10210
863adc8f-6382-4c91-a1e9-e5ff8ab6c343,"0, 0, 1",0,"-0.5,0.,-0.234081","0.5,1.07426,0.234143","100.,107.426,46.8224",10211
863eecdd-fefa-45cc-9a3b-467b4bd81d3d,"0, 0, 1",0,"-1.04163,-0.,-1.19956","1.04097,1.55711,1.19924","208.26,155.711,239.88",10212
8647d988-aee5-43dc-8581-5f1a88ca548e,"0, 0, 1",0,"-0.652,-0.,-0.307","0.652,1.885,0.307","130.4,188.5,61.4",10213
864c1d8d-c1e9-4834-9093-0286f15bed76,"0, 0, 1",0,"-24.063,0.,-14.9998","24.063,7.02806,14.9998","4812.6,702.806,2999.96",10214
864eabb3-2408-4d58-a927-c4bd8f6b8104,"0, 0, 1",0,"-8.39117e+01,2.87807e-16,-4.70033e+00",",83.9117,260.313,4.69682","16782.34,26031.3,939.715",10215
864f3cca-a9a6-4e47-88a8-ba69e202143c,"0, 0, 1",0,"-0.285242,0.,-0.289556","0.285242,0.571407,0.289556","57.0484,57.1407,57.9112",10216
864f85f8-c330-4049-9458-f953b3b4d00e,"0, 0, 1",0,"-0.440816,0.,-0.520961","0.440961,1.042405,0.520961",",88.1777,104.2405,104.1922",10217
8650549b-8b7b-3195-b85e-d6f104935dff,"0, 0, 1",0,"-0.992177,-0.,-0.992269","0.992177,0.761981,0.992269","198.4354,76.1981,198.4538",10218
8658de41-03fe-4616-837f-9309d6a69eaa,"0, 0, 1",0,"-4.00000e+01,-3.88670e-04,-2.00144e+01",",40.,115.605,20.0001",",8000.,11560.538867,4001.45",10219
865a30f3-d4d0-45e2-84fd-35a93719214e,"0, 0, 1",0,"-6.02363e+01,1.04058e-04,-5.80787e+01",",60.2402,149.352,58.0395","12047.65,14935.1895942,11611.82",10220
865aabe0-876f-43cd-b1b3-f2f277f5c616,"0, 0, 1",0,"-16.3389,0.,-16.6845","16.3389,56.9931,16.6845","3267.78,5699.31,3336.9",10221
865d19ac-08f5-4a78-9132-8df8860c86a7,"0, 0, 1",0,"-2.83108e+01,-6.31743e-16,-2.70425e+01",",28.3107,166.003,27.0327",",5662.15,16600.3,5407.52",10222
86639504-1bf1-4b57-a4ee-dfb2828b1705,"0, 0, 1",0,"-0.183556,0.,-0.180809","0.183556,1.59924,0.180809",",36.7112,159.924,36.1618",10223
8668d8a1-dcb2-491e-a26d-c41da04dc327,"0, 0, 1",0,"-4.23893e+01,-8.14094e-03,-1.90924e+01","42.3884,87.0459,19.0764","8477.77,8705.404094,3816.88",10224
866966fa-4c2f-415b-bafb-088c29816e8c,"0, 0, 1",0,"-120.619,0.,-51.1145","120.572,78.6848,50.9184","24119.1,7868.48,10203.29",10225
866a37f8-d4cb-42af-a1fb-ec27030f536b,"0, 0, 1",0,"-0.294264,-0.000535,-0.427682","0.29409,0.761804,0.427824","58.8354,76.2339,85.5506",10226
8671d8b8-284c-4b06-8a17-d915541fa2b1,"0, 0, 1",0,"-27.2199,0.,-27.2144",",27.2199,164.0186,27.2144",",5443.98,16401.86,5442.88",10227
8672958d-cd54-44cb-a4cb-133c50eb9f00,"0, 0, 1",0,"-1.35581e+00,-5.30000e-04,-1.03703e+00","1.35656,1.98031,1.03694","271.237,198.084,207.397",10228
86739dab-0eb3-4027-bdbb-8be3b03afb7d,"0, 0, 1",0,"-2.30980e+01,-7.77309e-04,-1.85800e+01",",23.0985,166.489,18.5804",",4619.65,16648.9777309,3716.04",10229
8676d438-5b4c-441a-8b2e-406aa0e17b0b,"0, 0, 1",0,"-7.47402e+01,-3.64929e-02,-2.35000e+01",",75.7895,137.072,22.9678","15052.97,13710.84929,4646.78",10230
867c6d87-2a8b-433d-a84a-ef17a9cf379d,"0, 0, 1",0,"-3.86027e+01,3.05176e-06,-4.46092e+01",",38.6027,101.521,44.5947",",7720.54,10152.09969482,8920.39",10231
867cd75a-2644-489b-8820-90e85fbd97d4,"0, 0, 1",0,"-5.12404e-01,-1.90000e-05,-5.39372e-01","0.51245,0.802356,0.539455","102.4854,80.2375,107.8827",10232
868537ce-c343-4e59-8fd0-618bfcc782a0,"0, 0, 1",0,"-3.15138e+01,-3.05176e-06,-2.11355e+01","31.5138,72.6659,21.1355","6302.76,7266.59030518,4227.1",10233
8690861d-7f73-4c87-bd20-19cf8da9c89e,"0, 0, 1",0,"-22.,0.,-22.","22.,61.7571,22.","4400.,6175.71,4400.",10234
8693a47d-21a4-4b98-a1b4-5e901f379b8f,"0, 0, 1",0,"-0.619026,0.,-0.11378","0.619026,1.329725,0.11378","123.8052,132.9725,22.756",10235
8694bb01-1c9d-4485-929f-8c272371c5cf,"0, 0, 1",0,"-1.00475,0.,-0.254477","1.00475,0.569737,0.254477","200.95,56.9737,50.8954",10236
8695506b-8460-421b-a386-0a44e4298981,"0, 0, 1",0,"-50.4638,0.,-30.6774",",50.4638,157.01,30.6774","10092.76,15701.,6135.48",10237
8695ef32-4cab-4bfb-9812-b3cfa4ee6cca,"0, 0, 1",0,"-117.3755,0.,-32.9633","117.3755,68.3088,32.9633","23475.1,6830.88,6592.66",10238
8696652d-9dea-4e56-8094-656a0e02bcff,"0, 0, 1",0,"-0.207703,-0.,-0.207703","0.207703,0.465017,0.207703","41.5406,46.5017,41.5406",10239
869ac879-2d56-4881-815d-05117cf596a9,"0, 0, 1",0,"-6.31035e+01,-6.10352e-06,-1.86709e+01","63.1035,65.3977,18.7478","12620.7,6539.77061035,3741.87",10240
869af2a6-a13c-4d5b-8b65-e7b8fa4d86cb,"0, 0, 1",0,"-9.00000e+01,1.69163e-04,-2.51784e+01",",90.,109.143,25.1787","18000.,10914.2830837,5035.71",10241
86ac306d-f0e4-4683-99df-e75d3de32643,"0, 0, 1",0,"-0.615449,0.,-0.294787","0.615449,0.417412,0.294787","123.0898,41.7412,58.9574",10242
86b18e65-1cdc-493d-8189-fe7766b76d40,"0, 0, 1",0,"-5.44924e-01,3.94000e-04,-5.45978e-01","0.547032,0.826897,0.545978","109.1956,82.6503,109.1956",10243
86b7eb6e-e2a3-4985-90c3-970a71db4fbe,"0, 0, 1",0,"-0.512222,0.,-0.492154","0.512077,1.753857,0.49189","102.4299,175.3857,98.4044",10244
86bd42f4-36b4-4436-88dd-b9df588e786d,"0, 0, 1",0,"-1.02611,0.,-0.641911","1.02599,1.98777,0.642025","205.21,198.777,128.3936",10245
86c99c80-ffde-3e4a-b530-716ea61ea8dd,"0, 0, 1",0,"-0.249538,0.,-0.247373","0.249538,0.860711,0.247373","49.9076,86.0711,49.4746",10246
86cb667c-e480-4e03-97e0-3af491759849,"0, 0, 1",0,"-2.46448e-01,-1.00000e-05,-2.29852e-01","0.246472,0.110121,0.229852","49.292,11.0131,45.9704",10247
86d48a8c-a0db-46d9-883c-2fa9f80c1f68,"0, 0, 1",0,"-1.27990e+01,4.05731e-03,-8.77882e+00","12.8332,36.5865,8.80493","2563.22,3658.244269,1758.375",10248
86e02d2a-22f0-450a-97da-86424c4b68a2,"0, 0, 1",0,"-0.591917,0.,-0.591917","0.591917,0.358742,0.591917","118.3834,35.8742,118.3834",10249
86e05ca5-1cb6-4d34-a8bc-f094e4500f78,"0, 0, 1",0,"-20.059,0.,-17.8347","20.059,35.3463,17.8347","4011.8,3534.63,3566.94",10250
86e0752a-97b8-4c8f-827d-a3f9f58a8945,"0, 0, 1",0,"-1.22097,-0.,-0.177549","1.22097,2.59719,0.177548","244.194,259.719,35.5097",10251
86f06454-e6e1-47b8-bf77-c2bc3640f09a,"0, 0, 1",0,"-3.90089e-01,2.30000e-05,-3.37196e-01","0.390071,0.858643,0.337198","78.016,85.862,67.4394",10252
870324d0-3af3-4a74-ba76-bf06123de8ba,"0, 0, 1",0,"-6.07097e+01,-3.47895e-03,-3.09266e+02",",60.788,372.52,309.267","12149.77,37252.347895,61853.3",10253
8709e1f9-6d23-466f-8de3-d2413c1e5090,"0, 0, 1",0,"-8.35359e+00,-2.75879e-03,-2.57283e+00",",8.35359,70.0447,2.57283","1670.718,7004.745879,514.566",10254
8720182a-6ef5-4680-b164-192b9b0e8626,"0, 0, 1",0,"-0.526029,0.,-0.441746","0.526029,0.862832,0.441746","105.2058,86.2832,88.3492",10255
8726ddab-39b7-4547-bfe1-25d0e21c1ddb,"0, 0, 1",0,"-0.405211,0.,-0.204946","0.405211,1.089062,0.204946",",81.0422,108.9062,40.9892",10256
87322ab9-e3a3-4f25-9782-86b6bb5f0f93,"0, 0, 1",0,"-0.424926,-0.,-0.433718","0.424662,0.67999,0.433","84.9588,67.999,86.6718",10257
873ee523-5780-45b4-a964-fc59a5674f61,"0, 0, 1",0,"-2.38501e+01,5.86388e-16,-2.04479e+01",",23.8468,149.934,20.4236",",4769.69,14993.4,4087.15",10258
87435638-c33b-4fff-83e5-ac798a6c1eac,"0, 0, 1",0,"-0.275,0.,-0.204872","0.275,0.733237,0.204833","55.,73.3237,40.9705",10259
8744664e-80c0-4d24-8417-48e999b73dfb,"0, 0, 1",0,"-55.2932,0.,-22.1091",",55.2932,178.985,22.1091","11058.64,17898.5,4421.82",10260
87454837-5f97-4e72-be6b-9c97dadc6a97,"0, 0, 1",0,"-4.81752e+01,-5.17920e-03,-2.21418e+01","48.1025,50.3261,22.128","9627.77,5033.12792,4426.98",10261
8747917e-ce72-4735-a25d-ee450f236b50,"0, 0, 1",0,"-0.293358,0.,-0.413139","0.293352,0.871601,0.41314","58.671,87.1601,82.6279",10262
874869e9-91a6-49bf-b2d3-d216948e4639,"0, 0, 1",0,"-0.344015,0.,-0.410327","0.344287,0.973222,0.4101","68.8302,97.3222,82.0427",10263
874d4496-7e8a-4cbd-9fed-35bb923ff0ae,"0, 0, 1",0,"-1.79046e+01,-1.09634e-15,-1.79046e+01",",17.9046,137.938,17.9046",",3580.92,13793.8,3580.92",10264
875394aa-b493-43a0-a53b-d09e9162ec1c,"0, 0, 1",0,"-0.357791,0.,-0.413962","0.357779,0.938499,0.414139","71.557,93.8499,82.8101",10265
8753de76-4764-4177-8b2b-98e270b1be35,"0, 0, 1",0,"-101.089,0.,-19.0486","101.077,222.628,19.0406","20216.6,22262.8,3808.92",10266
876a343b-ffa6-4585-9db8-6b5f0098e743,"0, 0, 1",0,"-3.04431e-01,-1.02000e-04,-3.04272e-01","0.304118,0.356002,0.304042","60.8549,35.6104,60.8314",10267
876a92e6-4b00-4943-99ce-e253502ce230,"0, 0, 1",0,"-4.76890e+01,-1.66382e-02,-2.04818e+01",",47.689,136.293,20.4818",",9537.8,13630.96382,4096.36",10268
876c04e0-9d5c-47aa-8d05-2957db50ba72,"0, 0, 1",0,"-5.34677e+01,7.78189e-16,-2.00001e+01","53.4677,90.0581,20.0001","10693.54,9005.81,4000.02",10269
877293a1-df79-4a77-a420-495fdb1e4933,"0, 0, 1",0,"-0.515,0.,-0.276436","0.515,2.01,0.276508","103.,201.,55.2944",10270
87779242-ec6f-4a22-9b1f-831270695c9c,"0, 0, 1",0,"-7.00017e+01,-2.28306e-02,-2.75123e+01",",70.0955,195.454,27.5022","14009.72,19547.68306,5501.45",10271
877db928-c5dc-4f42-9cec-aeee1abba4dd,"0, 0, 1",0,"-3.96849e+01,-8.97841e-16,-1.82976e+01",",39.6849,113.217,18.2976",",7936.98,11321.7,3659.52",10272
877ea345-1520-4ee8-8ca1-69ce2488ec91,"0, 0, 1",0,"-0.29,0.,-0.219142","0.29,0.660784,0.218397","58.,66.0784,43.7539",10273
877f1e1f-8a87-4615-ab21-ee2bb1732591,"0, 0, 1",0,"-1.43640e+02,-1.08280e-03,-5.18713e+01","143.46,72.5505,51.7613","28710.,7255.15828,10363.26",10274
877f70a2-3537-4a71-95c4-2d087bcbe727,"0, 0, 1",0,"-3.57117e-01,-6.20000e-05,-7.45050e-02","0.35711,0.844183,0.074661","71.4227,84.4245,14.9166",10275
8782ea26-ad64-4b2b-90e5-73d9ab0341f1,"0, 0, 1",0,"-0.535775,0.,-0.21049","0.535767,2.659299,0.210459","107.1542,265.9299,42.0949",10276
8789b68a-d265-4da7-9072-022fd56c0018,"0, 0, 1",0,"-1.05718e+02,-8.54492e-05,-6.19954e+01","105.715,156.877,61.9882","21143.3,15687.70854492,12398.36",10277
878f7eb2-b0c6-4e56-9610-75af19099346,"0, 0, 1",0,"-0.81279,0.,-0.406535","0.812728,0.707228,0.406535","162.5518,70.7228,81.307",10278
878fce18-92d4-4a8d-9d79-0b117591168e,"0, 0, 1",0,"-3.51376e-01,-6.40000e-05,-3.02290e-01","0.351176,0.854914,0.301989","70.2552,85.4978,60.4279",10279
87941f28-6bc6-4c51-8143-9d6695c618cc,"0, 0, 1",0,"-0.395004,0.,-0.352864","0.395035,0.850679,0.352794","79.0039,85.0679,70.5658",10280
879812cc-973d-4c7c-ad38-76262208230a,"0, 0, 1",0,"-3.00e-01,-2.50e-05,-2.25e-01","0.3,0.55,0.225","60.,55.0025,45.",10281
879a0e5f-27e0-46e3-bb43-95390ae7bfbc,"0, 0, 1",0,"-2.38227e-01,-6.40000e-05,-2.68001e-01","0.238037,0.557743,0.268048","47.6264,55.7807,53.6049",10282
87a449c2-c46f-4cdb-8e9d-5ceada5f8bdf,"0, 0, 1",0,"-7.77984e+01,-2.01383e-03,-2.32700e+01",",77.7984,205.008,23.3206","15559.68,20501.001383,4659.06",10283
87a4cd8f-06e2-4b10-9086-c462edaa9c67,"0, 0, 1",0,"-1.32076e+00,-1.10000e-05,-4.48355e-01","1.31917,0.787322,0.448461","263.993,78.7333,89.6816",10284
87b8a63e-06f7-470e-afb0-33191debb3f0,"0, 0, 1",0,"-1.03941,0.,-0.507373","1.038957,0.901957,0.507373","207.8367,90.1957,101.4746",10285
87be5c87-246b-4e67-99bd-741b54fe0f92,"0, 0, 1",0,"-1.79402e+01,-3.92862e-16,-1.79402e+01","17.9402,64.1005,17.9402","3588.04,6410.05,3588.04",10286
87bf20d6-68b8-46c7-84ea-884880c10d8d,"0, 0, 1",0,"-0.2766,0.,-0.233341","0.2766,0.543106,0.233341","55.32,54.3106,46.6682",10287
87bf4db6-7346-4891-99a4-d72b2252ec20,"0, 0, 1",0,"-0.479733,0.,-0.458233","0.479733,0.738384,0.458233","95.9466,73.8384,91.6466",10288
87c09551-15ff-4cd6-984d-0a399984a591,"0, 0, 1",0,"-1.29304e+02,-3.14632e-02,-6.89671e+01","129.157,218.686,69.0332","25846.1,21871.74632,13800.03",10289
87c23b32-a4a3-428f-b467-e002de343547,"0, 0, 1",0,"-1.68083e+02,-4.10434e-02,-7.98851e+00","168.151,259.805,7.94123","33623.4,25984.60434,1592.974",10290
87c41a66-5984-4428-bd71-1e858e7b6e7f,"0, 0, 1",0,"-1.02599e+02,-2.59399e-05,-4.72279e+01","102.582,75.9326,47.3564","20518.1,7593.26259399,9458.43",10291
87c83ae8-ef00-4971-9cad-5bfd555678da,"0, 0, 1",0,"-5.12282e+01,3.13345e-03,-7.41239e+01",",51.2337,182.214,73.9478","10246.19,18221.086655,14807.17",10292
87cc9c66-81e8-4a2c-bce2-1f6001d6f7f4,"0, 0, 1",0,"-0.605273,0.,-0.358187","0.605273,0.55924,0.358187","121.0546,55.924,71.6374",10293
87ce496f-d86a-4389-a000-4d73d8364ddd,"0, 0, 1",0,"-52.2376,0.,-19.919",",52.2376,226.926,19.9188","10447.52,22692.6,3983.78",10294
87d6652f-2222-4926-a3b8-d466ac491695,"0, 0, 1",0,"-1.183993e+00,3.740000e-04,-4.700440e-01","1.183313,0.902544,0.470004","236.7306,90.217,94.0048",10295
87e35114-6a80-422e-afc6-75a29e945d04,"0, 0, 1",0,"-0.856206,0.,-0.307862","0.856206,0.915164,0.307862","171.2412,91.5164,61.5724",10296
87f044a7-44fa-4ae0-b667-cd63eb05cdfc,"0, 0, 1",0,"-22.5,0.,-17.0001","22.5,68.0001,17.0001","4500.,6800.01,3400.02",10297
87f207ec-261f-474f-bdc3-b656bb1b61a6,"0, 0, 1",0,"-1.23597e+02,1.22070e-05,-2.58352e+01","123.597,214.072,25.8429","24719.4,21407.1987793,5167.81",10298
87f6fda2-fede-482f-80fd-c2620745163f,"0, 0, 1",0,"-22.5051,0.,-22.4305","22.5484,71.3843,22.3919","4505.35,7138.43,4482.24",10299
87f91808-54b5-481b-b0f3-6a2f919b8cd5,"0, 0, 1",0,"-9.99995e+01,-6.10352e-06,-4.00083e+01","100.,111.59,39.9999","19999.95,11159.00061035,8000.82",10300
87fb9f00-c2f8-4d16-8f75-ad56e1e3412c,"0, 0, 1",0,"-0.635699,0.,-0.323403","0.635699,0.43212,0.323403","127.1398,43.212,64.6806",10301
8800ce18-adb2-40c0-aead-6e3ac8b42a4b,"0, 0, 1",0,"-0.412374,0.,-0.365784","0.412374,0.701773,0.365784","82.4748,70.1773,73.1568",10302
88084bfa-5570-40dd-8592-3c4000173960,"0, 0, 1",0,"-38.0463,0.,-3.0001",",38.0463,123.316,3.0001",",7609.26,12331.6,600.02",10303
8808ebe3-40dd-45a5-95d7-1a37ded01f90,"0, 0, 1",0,"-1.19985e+01,-8.59214e-03,-1.84478e+01","11.9984,34.1091,18.4243","2399.69,3411.769214,3687.21",10304
880a084c-fbd8-43de-b7ae-7ddac405b101,"0, 0, 1",0,"-60.,0.,-21.25","60.,80.,21.25","12000.,8000.,4250.",10305
880ac819-66b6-4b09-addb-c3239a16ec5c,"0, 0, 1",0,"-0.2915,-0.,-0.291687","0.2915,0.13,0.291687","58.3,13.,58.3374",10306
881040c5-d87a-4f94-b6f4-678cec4307bb,"0, 0, 1",0,"-84.7514,0.,-17.5",",84.7514,248.002,17.5","16950.28,24800.2,3500.",10307
8810c147-d61e-4567-ade0-cc6d938a022b,"0, 0, 1",0,"-10.4804,0.,-10.4231",",10.4804,105.04,10.4231",",2096.08,10504.,2084.62",10308
88167d19-ef05-420f-97fb-5e781444135c,"0, 0, 1",0,"-5.95830e+01,-1.32686e-03,-5.95830e+01","59.583,74.0975,59.583","11916.6,7409.882686,11916.6",10309
881ef752-48e9-454a-a1cb-d9a650bbef24,"0, 0, 1",0,"-0.517753,0.,-0.880551","0.517752,0.514546,0.880174","103.5505,51.4546,176.0725",10310
8820db20-7182-4ec9-ade5-d9e05bdefc65,"0, 0, 1",0,"-1.73739e+02,-1.56572e-01,-1.26221e+02","173.726,76.9481,126.134","34746.5,7710.4672,25235.5",10311
88228281-0d2d-447e-ab0c-9bbac99a53c8,"0, 0, 1",0,"-113.7712,0.,-125.8155","113.7712,121.1216,125.8155","22754.24,12112.16,25163.1",10312
88360658-0fdc-4cc5-a058-13e3c48e665d,"0, 0, 1",0,"-39.2185,0.,-42.2614",",39.2185,133.5838,42.2614",",7843.7,13358.38,8452.28",10313
88433761-5eb0-4d1e-bb75-1fe1eecf319b,"0, 0, 1",0,"-0.466523,0.,-0.234443","0.466524,0.42439,0.234501","93.3047,42.439,46.8944",10314
8844500e-bdd6-49c9-aad1-d14928a4c16e,"0, 0, 1",0,"-45.5944,0.,-23.8115",",45.5944,180.4183,23.8115",",9118.88,18041.83,4762.3",10315
884e1c3a-da2a-4351-b607-321c66c52961,"0, 0, 1",0,"-6.22092e+01,-5.48816e-04,-2.38965e+01",",62.2092,127.723,23.8963","12441.84,12772.3548816,4779.28",10316
8853ce5a-cd0b-4a9f-b0ef-31da485d9238,"0, 0, 1",0,"-92.4248,0.,-20.5799",",92.4248,215.972,20.5799","18484.96,21597.2,4115.98",10317
8860dfa2-5713-405a-bed1-04dd55a5dd69,"0, 0, 1",0,"-4.74587e-01,-1.63000e-04,-2.02990e-01","0.4746,1.99334,0.202984",",94.9187,199.3503,40.5974",10318
886c336a-96da-4258-8a4f-575be5b7e2e9,"0, 0, 1",0,"-0.92729,0.,-0.445539","0.927206,0.717393,0.445254","185.4496,71.7393,89.0793",10319
88787ffe-dfbd-4c22-abb8-654d03b90626,"0, 0, 1",0,"-50.6127,0.,-28.8063","50.557,42.2361,28.6251","10116.97,4223.61,5743.14",10320
887b77fe-65db-4e9e-b8e9-363d7867a82c,"0, 0, 1",0,"-0.679664,0.,-0.193472","0.679664,0.681856,0.193472","135.9328,68.1856,38.6944",10321
888ffe40-ad39-4bee-8c4c-ed03c3369533,"0, 0, 1",0,"-5.78990e+01,-1.04580e-03,-4.13759e+01","57.899,29.5864,41.3799","11579.8,2958.74458,8275.58",10322
8897c3ca-b510-4949-8678-a0654b762201,"0, 0, 1",0,"-1.23695e+02,3.49103e-02,-1.10811e+02","123.695,101.388,110.85","24739.,10135.30897,22166.1",10323
88980778-45de-433a-8266-31daf7295686,"0, 0, 1",0,"-0.241963,0.,-0.261045","0.241939,0.845204,0.26102","48.3902,84.5204,52.2065",10324
8898eefc-9a5b-447a-9129-4cc464bcd0a2,"0, 0, 1",0,"-4.04743e+01,-3.05176e-06,-4.23569e+01","40.4726,70.7908,42.3538","8094.69,7079.08030518,8471.07",10325
